onset	duration	titr	surround	centre	response	rt
168.572265625	0.00833333333333333	1	NaN	15	2	0.9638671875
171.62109375	0.00833333333333333	1	30	15	2	0.947265625
175.087890625	0.00833333333333333	1	-30	15	2	0.904296875
178.4208984375	0.00833333333333333	1	30	-15	1	0.6513671875
181.5869140625	0.00833333333333333	1	NaN	14	1	0.7099609375
184.845703125	0.00833333333333333	1	-30	14	2	0.72265625
187.8046875	0.00833333333333333	1	NaN	15	2	1.205078125
191.24609375	0.00833333333333333	1	-30	13	2	0.7626953125
194.1376953125	0.00833333333333333	1	NaN	-15	1	0.7431640625
197.0869140625	0.00833333333333333	1	NaN	14	2	1.4501953125
200.7119140625	0.00833333333333333	1	30	-14	1	1.1533203125
203.9619140625	0.00833333333333333	1	30	-13	1	1.599609375
207.8203125	0.00833333333333333	1	30	-12	1	0.548828125
210.6953125	0.00833333333333333	1	NaN	13	2	0.818359375
213.8359375	0.00833333333333333	1	-30	12	2	0.6455078125
216.76953125	0.00833333333333333	1	30	-11	1	0.9921875
219.88671875	0.00833333333333333	1	NaN	-14	1	0.515625
222.7373046875	0.00833333333333333	1	30	14	2	1.1123046875
226.26171875	0.00833333333333333	1	30	-10	1	0.9892578125
229.4453125	0.00833333333333333	1	-30	11	2	0.845703125
232.7275390625	0.00833333333333333	1	NaN	-13	1	0.8828125
236.01171875	0.00833333333333333	1	NaN	-12	1	0.6142578125
238.919921875	0.00833333333333333	1	NaN	-11	1	0.6103515625
241.7109375	0.00833333333333333	1	NaN	-10	1	0.9716796875
245.0859375	0.00833333333333333	1	-30	10	2	0.6923828125
248.0283203125	0.00833333333333333	1	-30	-15	1	0.88671875
251.302734375	0.00833333333333333	1	-30	-14	1	1.0126953125
254.2939453125	0.00833333333333333	1	30	-9	1	0.861328125
257.552734375	0.00833333333333333	1	NaN	-9	1	1.2109375
261.2197265625	0.00833333333333333	1	NaN	12	2	0.6396484375
264.078125	0.00833333333333333	1	NaN	11	2	0.63671875
266.9111328125	0.00833333333333333	1	-30	9	2	0.5322265625
269.5361328125	0.00833333333333333	1	30	-8	1	0.9951171875
272.5693359375	0.00833333333333333	1	NaN	10	2	0.6826171875
275.453125	0.00833333333333333	1	-30	-13	1	0.87890625
278.578125	0.00833333333333333	1	-30	-12	1	1.0654296875
281.8935546875	0.00833333333333333	1	NaN	9	2	0.75
284.8359375	0.00833333333333333	1	NaN	8	2	0.671875
287.65234375	0.00833333333333333	1	NaN	-8	1	0.8154296875
290.9189453125	0.00833333333333333	1	-30	-11	1	1.125
294.251953125	0.00833333333333333	1	NaN	-7	1	0.671875
297.02734375	0.00833333333333333	1	NaN	-6	1	1.5927734375
300.935546875	0.00833333333333333	1	30	13	2	0.796875
304.21875	0.00833333333333333	1	30	-7	1	0.8974609375
307.185546875	0.00833333333333333	1	30	12	2	0.970703125
310.3359375	0.00833333333333333	1	NaN	7	2	0.8369140625
313.5341796875	0.00833333333333333	1	NaN	-5	1	0.7666015625
316.4189453125	0.00833333333333333	1	-30	-10	1	2.8740234375
321.3603515625	0.00833333333333333	1	NaN	6	2	1.205078125
324.693359375	0.00833333333333333	1	30	11	2	0.9677734375
327.9765625	0.00833333333333333	1	NaN	5	2	1.453125
331.7431640625	0.00833333333333333	1	NaN	-4	1	1.486328125
335.359375	0.00833333333333333	1	-30	-9	1	0.7021484375
338.568359375	0.00833333333333333	1	30	-6	1	1.109375
342.1845703125	0.00833333333333333	1	NaN	-3	1	0.009765625
344.4091796875	0.00833333333333333	1	NaN	-2	1	1.1328125
347.9091796875	0.00833333333333333	1	30	-5	1	0.8408203125
350.826171875	0.00833333333333333	1	NaN	-1	1	1.3720703125
354.4267578125	0.00833333333333333	1	-30	8	2	1.5556640625
358.41796875	0.00833333333333333	1	30	-4	1	0.7158203125
361.3837890625	0.00833333333333333	1	30	-3	1	0.6708984375
364.41015625	0.00833333333333333	1	-30	-8	1	1.251953125
368.0517578125	0.00833333333333333	1	30	10	2	2.3232421875
372.4931640625	0.00833333333333333	1	30	9	2	1.0732421875
376.0341796875	0.00833333333333333	1	-30	-7	1	1.060546875
379.4755859375	0.00833333333333333	1	30	-2	1	1.291015625
383.359375	0.00833333333333333	1	30	-1	1	1.759765625
387.3916015625	0.00833333333333333	1	NaN	4	2	0.775390625
390.42578125	0.00833333333333333	1	-30	-6	1	1.4052734375
394.1162109375	0.00833333333333333	1	-30	-5	1	0.7548828125
397.158203125	0.00833333333333333	1	NaN	0	2	1.4892578125
401.2177734375	0.00833333333333333	1	NaN	-1	2	1.333984375
404.8095703125	0.00833333333333333	1	30	8	2	0.822265625
407.724609375	0.00833333333333333	1	30	0	1	1.138671875
410.91796875	0.00833333333333333	1	30	1	1	0.7861328125
414.2255859375	0.00833333333333333	1	NaN	3	2	1.0625
417.4755859375	0.00833333333333333	1	-30	-4	2	0.9169921875
420.484375	0.00833333333333333	1	30	2	2	0.755859375
423.4921875	0.00833333333333333	1	NaN	-2	2	0.7958984375
426.7509765625	0.00833333333333333	1	-30	7	2	0.5615234375
429.6337890625	0.00833333333333333	1	30	1	1	0.814453125
432.716796875	0.00833333333333333	1	-30	-5	2	0.7158203125
435.6416015625	0.00833333333333333	1	NaN	2	1	0.4150390625
438.1337890625	0.00833333333333333	1	-30	-6	1	0.611328125
440.908203125	0.00833333333333333	1	30	2	1	0.6689453125
443.8662109375	0.00833333333333333	1	30	7	1	0.5986328125
446.548828125	0.00833333333333333	1	30	8	1	0.98828125
449.6083984375	0.00833333333333333	1	NaN	-3	1	0.640625
452.4248046875	0.00833333333333333	1	30	9	2	0.728515625
455.4248046875	0.00833333333333333	1	-30	6	2	0.80078125
458.3916015625	0.00833333333333333	1	NaN	3	2	0.609375
461.05859375	0.00833333333333333	1	NaN	-2	2	1.375
464.607421875	0.00833333333333333	1	-30	5	2	0.7939453125
467.68359375	0.00833333333333333	1	NaN	2	2	0.662109375
485.31640625	0.00833333333333333	1	NaN	1	1	32.0390625
519.4072265625	0.00833333333333333	1	30	3	1	1.2763671875
523.1904296875	0.00833333333333333	1	NaN	2	2	0.6767578125
526.2490234375	0.00833333333333333	1	-30	4	2	0.73046875
529.140625	0.00833333333333333	1	30	8	2	1.20703125
532.515625	0.00833333333333333	1	-30	3	2	0.736328125
535.365234375	0.00833333333333333	1	NaN	1	2	1.1025390625
538.90625	0.00833333333333333	1	-30	2	2	0.673828125
541.7158203125	0.00833333333333333	1	-30	1	2	0.9375
545.19921875	0.00833333333333333	1	30	7	2	0.63671875
547.9736328125	0.00833333333333333	1	30	6	1	0.798828125
551.240234375	0.00833333333333333	1	NaN	-3	1	1.4921875
555.1484375	0.00833333333333333	1	-30	-5	1	0.591796875
557.8740234375	0.00833333333333333	1	-30	-4	1	0.69921875
560.58984375	0.00833333333333333	1	30	4	1	0.7265625
563.7822265625	0.00833333333333333	1	NaN	0	2	1.1982421875
567.3154296875	0.00833333333333333	1	NaN	-1	2	0.7216796875
570.1650390625	0.00833333333333333	1	NaN	-2	2	0.8076171875
573.0810546875	0.00833333333333333	1	-30	0	2	0.931640625
576.0986328125	0.00833333333333333	1	30	7	1	0.8671875
579.365234375	0.00833333333333333	1	NaN	-3	1	1.095703125
582.83984375	0.00833333333333333	1	-30	-1	2	0.701171875
585.8984375	0.00833333333333333	1	-30	-2	2	0.794921875
588.7314453125	0.00833333333333333	1	30	8	2	0.6337890625
591.748046875	0.00833333333333333	1	NaN	-2	2	1.265625
595.4814453125	0.00833333333333333	1	30	7	2	0.62890625
598.48046875	0.00833333333333333	1	-30	-3	2	0.4853515625
601.1474609375	0.00833333333333333	1	NaN	-3	2	0.73046875
604.0224609375	0.00833333333333333	1	-30	-4	2	2.2392578125
608.697265625	0.00833333333333333	1	NaN	-4	2	0.525390625
611.380859375	0.00833333333333333	1	30	6	2	0.5537109375
614.263671875	0.00833333333333333	1	-30	-5	2	0.974609375
617.322265625	0.00833333333333333	1	NaN	-2	2	0.4208984375
619.9306640625	0.00833333333333333	1	NaN	-3	1	0.5556640625
622.8642578125	0.00833333333333333	1	NaN	-2	1	0.5029296875
625.5224609375	0.00833333333333333	1	NaN	-1	1	0.7568359375
628.7646484375	0.00833333333333333	1	NaN	0	1	0.482421875
631.380859375	0.00833333333333333	1	NaN	-5	1	0.72265625
