onset	duration	titr	surround	centre	response	rt
10.9560546875	0.00833333333333333	1	NaN	-15	1	2.013671875
15.4638671875	0.00833333333333333	1	-30	-15	1	0.9775390625
18.8974609375	0.00833333333333333	1	NaN	-14	1	1.6005859375
22.830078125	0.00833333333333333	1	30	15	2	0.755859375
26.005859375	0.00833333333333333	1	NaN	15	2	0.6279296875
28.86328125	0.00833333333333333	1	30	14	2	0.9150390625
32.4794921875	0.00833333333333333	1	-30	-14	1	3.72265625
38.6376953125	0.00833333333333333	1	-30	15	2	0.7724609375
41.9052734375	0.00833333333333333	1	NaN	14	2	0.4970703125
44.646484375	0.00833333333333333	1	-30	-13	1	1.396484375
48.2958984375	0.00833333333333333	1	-30	14	2	0.619140625
51.029296875	0.00833333333333333	1	-30	13	2	0.5576171875
53.845703125	0.00833333333333333	1	-30	12	2	0.4208984375
56.7958984375	0.00833333333333333	1	-30	-12	1	1.134765625
60.0458984375	0.00833333333333333	1	30	-15	1	0.8212890625
63.00390625	0.00833333333333333	1	30	13	2	0.6396484375
66.12890625	0.00833333333333333	1	30	12	1	0.8505859375
69.4462890625	0.00833333333333333	1	NaN	13	2	0.61328125
72.6376953125	0.00833333333333333	1	30	-14	1	0.662109375
75.529296875	0.00833333333333333	1	30	-13	1	0.5634765625
78.2373046875	0.00833333333333333	1	30	13	2	0.998046875
81.62890625	0.00833333333333333	1	NaN	-13	1	0.6640625
84.76171875	0.00833333333333333	1	30	-12	1	0.6982421875
87.7626953125	0.00833333333333333	1	-30	11	2	0.59375
90.4697265625	0.00833333333333333	1	30	12	1	0.7900390625
93.478515625	0.00833333333333333	1	NaN	-12	1	0.60546875
96.3115234375	0.00833333333333333	1	30	13	2	0.708984375
99.4453125	0.00833333333333333	1	NaN	12	2	0.55859375
102.1875	0.00833333333333333	1	-30	-11	2	0.8251953125
105.3955078125	0.00833333333333333	1	30	-11	1	0.4970703125
108.345703125	0.00833333333333333	1	-30	10	2	0.4267578125
111.2529296875	0.00833333333333333	1	30	12	2	0.6953125
114.2373046875	0.00833333333333333	1	-30	-12	2	0.8076171875
117.37890625	0.00833333333333333	1	NaN	-11	1	0.5390625
120.203125	0.00833333333333333	1	NaN	11	2	0.4736328125
123.0205078125	0.00833333333333333	1	NaN	10	2	0.4169921875
125.603515625	0.00833333333333333	1	NaN	9	2	0.4736328125
128.5361328125	0.00833333333333333	1	NaN	-10	1	0.4453125
131.287109375	0.00833333333333333	1	NaN	-9	1	0.662109375
134.1611328125	0.00833333333333333	1	NaN	-8	1	0.5400390625
137.01953125	0.00833333333333333	1	NaN	-7	1	0.5146484375
139.794921875	0.00833333333333333	1	-30	9	2	0.4912109375
142.7197265625	0.00833333333333333	1	30	-10	1	0.494140625
145.4951171875	0.00833333333333333	1	NaN	-6	1	0.4951171875
148.4951171875	0.00833333333333333	1	NaN	8	2	0.4873046875
151.2861328125	0.00833333333333333	1	NaN	7	2	0.552734375
154.177734375	0.00833333333333333	1	-30	8	2	0.5810546875
157.177734375	0.00833333333333333	1	30	11	2	0.908203125
