onset	duration	titr	surround	centre	response	rt
325.208984375	0.00833333333333333	1	-30	-15	2	1.587890625
329.091796875	0.00833333333333333	1	-30	-16	1	1.5859375
332.8173828125	0.00833333333333333	1	30	15	2	0.9794921875
336.19140625	0.00833333333333333	1	-30	-15	1	1.318359375
339.658203125	0.00833333333333333	1	-30	-14	1	0.9150390625
343.0166015625	0.00833333333333333	1	30	14	2	1.30078125
346.400390625	0.00833333333333333	1	NaN	15	2	0.8056640625
349.4580078125	0.00833333333333333	1	30	-15	1	0.8759765625
352.8154296875	0.00833333333333333	1	30	13	2	1.134765625
356.240234375	0.00833333333333333	1	30	12	1	1.6298828125
360	0.00833333333333333	1	-30	-13	1	0.89453125
363.0986328125	0.00833333333333333	1	30	13	2	1.435546875
366.7998046875	0.00833333333333333	1	-30	-12	1	1.1904296875
370.2744140625	0.00833333333333333	1	NaN	14	2	1.6357421875
374.365234375	0.00833333333333333	1	-30	-11	1	1.177734375
377.982421875	0.00833333333333333	1	NaN	-15	1	1.1044921875
381.1328125	0.00833333333333333	1	30	-14	1	2.1376953125
385.3916015625	0.00833333333333333	1	30	-13	1	1.2158203125
388.7158203125	0.00833333333333333	1	NaN	13	2	1.66796875
392.44140625	0.00833333333333333	1	-30	-10	1	1.654296875
396.44921875	0.00833333333333333	1	-30	15	2	1.166015625
399.6982421875	0.00833333333333333	1	NaN	12	2	1.205078125
403.0576171875	0.00833333333333333	1	-30	-9	1	2.1025390625
407.5576171875	0.00833333333333333	1	-30	-8	1	2.1064453125
412.1826171875	0.00833333333333333	1	-30	-7	2	2.25
416.798828125	0.00833333333333333	1	NaN	11	2	1.4248046875
420.3154296875	0.00833333333333333	1	-30	14	2	1.6533203125
424.3486328125	0.00833333333333333	1	NaN	10	2	1.3798828125
428.0322265625	0.00833333333333333	1	NaN	-14	1	0.9765625
431.0322265625	0.00833333333333333	1	-30	13	2	1.16015625
434.2646484375	0.00833333333333333	1	30	-12	1	1.087890625
437.72265625	0.00833333333333333	1	NaN	-13	1	1.1826171875
441.240234375	0.00833333333333333	1	-30	12	2	0.8330078125
444.2734375	0.00833333333333333	1	-30	11	2	1.19140625
447.6064453125	0.00833333333333333	1	-30	-8	2	1.0908203125
450.9482421875	0.00833333333333333	1	30	-11	2	2.0849609375
455.3984375	0.00833333333333333	1	NaN	9	2	1.146484375
458.814453125	0.00833333333333333	1	30	12	1	1.9873046875
462.9404296875	0.00833333333333333	1	-30	10	2	0.8212890625
465.83984375	0.00833333333333333	1	30	13	2	1.658203125
469.6728515625	0.00833333333333333	1	NaN	8	2	1.9365234375
474.005859375	0.00833333333333333	1	-30	-9	1	1.091796875
477.22265625	0.00833333333333333	1	NaN	-12	1	0.8349609375
480.3896484375	0.00833333333333333	1	30	-12	1	0.99609375
483.5400390625	0.00833333333333333	1	-30	-8	2	1.23828125
487.248046875	0.00833333333333333	1	30	-11	1	0.8818359375
490.5146484375	0.00833333333333333	1	-30	9	2	1.0322265625
493.630859375	0.00833333333333333	1	30	12	1	1.1875
496.96484375	0.00833333333333333	1	-30	8	2	0.7822265625
500.0302734375	0.00833333333333333	1	-30	7	2	1.32421875
503.689453125	0.00833333333333333	1	-30	-9	1	1.2890625
507.40625	0.00833333333333333	1	-30	-8	2	1.900390625
511.8056640625	0.00833333333333333	1	NaN	7	2	0.9658203125
515.22265625	0.00833333333333333	1	30	-10	1	0.7490234375
518.2060546875	0.00833333333333333	1	NaN	-11	1	1.7890625
522.322265625	0.00833333333333333	1	-30	6	1	1.6494140625
526.1220703125	0.00833333333333333	1	NaN	6	1	1.44921875
529.9052734375	0.00833333333333333	1	30	13	2	2.6826171875
534.7724609375	0.00833333333333333	1	30	-9	1	0.775390625
538.0556640625	0.00833333333333333	1	NaN	7	2	1.2919921875
541.447265625	0.00833333333333333	1	-30	-9	2	1.4609375
545.3056640625	0.00833333333333333	1	-30	-10	1	2.04296875
549.513671875	0.00833333333333333	1	NaN	6	1	1.146484375
552.9052734375	0.00833333333333333	1	30	12	1	1.0908203125
556.4541015625	0.00833333333333333	1	-30	-9	1	1.0068359375
559.5634765625	0.00833333333333333	1	NaN	7	2	1.361328125
563.197265625	0.00833333333333333	1	30	13	2	1.4951171875
567.1787109375	0.00833333333333333	1	30	-8	1	0.7138671875
570.171875	0.00833333333333333	1	30	12	1	1.4169921875
573.99609375	0.00833333333333333	1	30	-7	1	1.0009765625
577.23046875	0.00833333333333333	1	30	-6	1	1.287109375
580.646484375	0.00833333333333333	1	-30	-8	1	1.4873046875
584.2119140625	0.00833333333333333	1	-30	7	2	0.8095703125
587.1796875	0.00833333333333333	1	-30	6	2	4.7060546875
594.0966796875	0.00833333333333333	1	NaN	6	2	1.3251953125
597.470703125	0.00833333333333333	1	30	13	2	1.5673828125
601.2216796875	0.00833333333333333	1	-30	5	2	1.49609375
604.99609375	0.00833333333333333	1	-30	-7	2	2.146484375
609.2548828125	0.00833333333333333	1	NaN	5	1	2.1591796875
613.779296875	0.00833333333333333	1	NaN	-10	1	1.5556640625
617.6796875	0.00833333333333333	1	NaN	6	2	1.4150390625
621.4375	0.00833333333333333	1	NaN	5	2	1.8017578125
731.2265625	0.00833333333333333	1	-30	4	2	0.7275390625
734.244140625	0.00833333333333333	1	NaN	-9	1	0.5419921875
736.9853515625	0.00833333333333333	1	-30	3	2	0.6572265625
739.6357421875	0.00833333333333333	1	NaN	4	2	1.0791015625
742.8857421875	0.00833333333333333	1	NaN	3	2	1.1650390625
746.51953125	0.00833333333333333	1	30	-5	1	0.69140625
749.494140625	0.00833333333333333	1	-30	2	2	0.7890625
752.744140625	0.00833333333333333	1	-30	-8	2	0.8984375
755.8359375	0.00833333333333333	1	NaN	-8	1	0.8955078125
758.84375	0.00833333333333333	1	NaN	-7	1	0.87890625
762.134765625	0.00833333333333333	1	NaN	2	2	0.97265625
765.3857421875	0.00833333333333333	1	NaN	1	1	1.009765625
768.4521484375	0.00833333333333333	1	30	-4	1	0.7109375
771.6025390625	0.00833333333333333	1	-30	1	2	0.6728515625
774.7431640625	0.00833333333333333	1	NaN	-6	1	0.7001953125
777.7939453125	0.00833333333333333	1	NaN	2	1	0.8974609375
780.8935546875	0.00833333333333333	1	-30	-9	1	0.9267578125
783.9853515625	0.00833333333333333	1	NaN	3	1	0.6669921875
786.693359375	0.00833333333333333	1	-30	-8	1	0.791015625
789.6845703125	0.00833333333333333	1	-30	-7	1	0.82421875
792.6181640625	0.00833333333333333	1	-30	0	1	0.650390625
795.384765625	0.00833333333333333	1	-30	1	2	0.5712890625
798.3515625	0.00833333333333333	1	-30	-6	2	0.541015625
801.1923828125	0.00833333333333333	1	-30	0	2	1.251953125
804.8603515625	0.00833333333333333	1	30	-3	1	0.6884765625
807.79296875	0.00833333333333333	1	30	-2	1	0.916015625
810.8017578125	0.00833333333333333	1	-30	-1	2	1.05078125
814.29296875	0.00833333333333333	1	30	-1	1	0.6875
817.443359375	0.00833333333333333	1	30	0	1	0.673828125
820.3349609375	0.00833333333333333	1	-30	-2	2	1.3818359375
823.943359375	0.00833333333333333	1	30	1	1	0.837890625
827.134765625	0.00833333333333333	1	NaN	-5	1	1.0224609375
830.4091796875	0.00833333333333333	1	NaN	4	2	0.755859375
833.30859375	0.00833333333333333	1	30	2	1	0.880859375
836.5673828125	0.00833333333333333	1	-30	-3	2	0.8701171875
839.6513671875	0.00833333333333333	1	-30	-4	1	0.70703125
842.7177734375	0.00833333333333333	1	NaN	3	1	0.576171875
845.4677734375	0.00833333333333333	1	NaN	-4	1	0.7861328125
848.4921875	0.00833333333333333	1	NaN	-3	1	0.833984375
851.734375	0.00833333333333333	1	NaN	-2	1	0.6953125
854.80078125	0.00833333333333333	1	NaN	-1	1	0.5576171875
857.80078125	0.00833333333333333	1	NaN	0	1	1.109375
860.9677734375	0.00833333333333333	1	-30	-3	1	2.0546875
865.158203125	0.00833333333333333	1	NaN	1	1	1.0966796875
868.7255859375	0.00833333333333333	1	NaN	2	1	0.9765625
872.0751953125	0.00833333333333333	1	NaN	4	2	0.587890625
874.80859375	0.00833333333333333	1	NaN	3	2	0.8056640625
877.8994140625	0.00833333333333333	1	30	3	1	0.68359375
880.650390625	0.00833333333333333	1	30	4	1	0.716796875
883.5166015625	0.00833333333333333	1	NaN	2	2	0.642578125
886.416015625	0.00833333333333333	1	-30	-2	2	0.6953125
889.1748046875	0.00833333333333333	1	NaN	1	1	0.6484375
892.3583984375	0.00833333333333333	1	-30	-3	2	0.6572265625
895.1337890625	0.00833333333333333	1	NaN	2	1	0.841796875
898.31640625	0.00833333333333333	1	30	5	1	1.076171875
901.8583984375	0.00833333333333333	1	30	6	1	0.853515625
905.1171875	0.00833333333333333	1	NaN	3	2	1.1064453125
908.7412109375	0.00833333333333333	1	NaN	2	2	0.626953125
911.732421875	0.00833333333333333	1	30	7	1	0.9794921875
914.8583984375	0.00833333333333333	1	30	8	2	0.837890625
918.216796875	0.00833333333333333	1	30	7	1	0.7197265625
921.30859375	0.00833333333333333	1	30	8	1	0.9638671875
924.3076171875	0.00833333333333333	1	NaN	1	1	1.1171875
927.6083984375	0.00833333333333333	1	30	9	2	0.8642578125
930.625	0.00833333333333333	1	-30	-4	2	0.671875
933.625	0.00833333333333333	1	-30	-5	2	0.7841796875
936.6494140625	0.00833333333333333	1	NaN	2	2	0.7509765625
939.69921875	0.00833333333333333	1	30	8	2	0.861328125
942.615234375	0.00833333333333333	1	30	7	2	0.8896484375
945.96484375	0.00833333333333333	1	-30	-6	2	0.67578125
949.033203125	0.00833333333333333	1	-30	-7	2	1
952.57421875	0.00833333333333333	1	-30	-8	1	1.458984375
956.3154296875	0.00833333333333333	1	-30	-7	2	0.830078125
959.5908203125	0.00833333333333333	1	-30	-8	2	0.73828125
962.548828125	0.00833333333333333	1	NaN	1	2	0.8212890625
965.8662109375	0.00833333333333333	1	NaN	0	2	1.583984375
969.6494140625	0.00833333333333333	1	NaN	-1	1	0.6640625
972.541015625	0.00833333333333333	1	30	6	1	0.876953125
