onset	duration	titr	surround	centre	response	rt
110.41015625	0.00833333333333333	1	-30	15	1	1.515625
114.1923828125	0.00833333333333333	1	-30	-15	1	0.5087890625
116.7841796875	0.00833333333333333	1	30	-15	2	17.5576171875
136.609375	0.00833333333333333	1	NaN	15	2	2.2763671875
140.9501953125	0.00833333333333333	1	-30	-14	1	1.51171875
144.892578125	0.00833333333333333	1	30	15	2	1.9697265625
148.8583984375	0.00833333333333333	1	-30	-13	1	0.908203125
151.8427734375	0.00833333333333333	1	30	-16	1	0.7158203125
154.7001953125	0.00833333333333333	1	30	14	2	0.8828125
157.7001953125	0.00833333333333333	1	30	13	2	0.9384765625
160.892578125	0.00833333333333333	1	NaN	14	2	0.5859375
163.6826171875	0.00833333333333333	1	-30	16	2	0.5966796875
166.708984375	0.00833333333333333	1	30	12	2	0.658203125
169.8173828125	0.00833333333333333	1	NaN	-15	1	0.58203125
172.798828125	0.00833333333333333	1	NaN	-14	1	0.4326171875
175.533203125	0.00833333333333333	1	NaN	-13	1	0.482421875
177.9912109375	0.00833333333333333	1	NaN	-12	1	0.5126953125
180.650390625	0.00833333333333333	1	-30	15	2	0.60546875
183.6171875	0.00833333333333333	1	NaN	13	2	0.734375
186.68359375	0.00833333333333333	1	NaN	12	2	0.5400390625
189.525390625	0.00833333333333333	1	NaN	11	2	0.642578125
192.3330078125	0.00833333333333333	1	-30	-12	1	0.955078125
195.533203125	0.00833333333333333	1	-30	14	2	0.626953125
198.607421875	0.00833333333333333	1	30	-15	1	0.705078125
201.5244140625	0.00833333333333333	1	NaN	10	2	0.5
204.25	0.00833333333333333	1	-30	13	2	0.4150390625
206.841796875	0.00833333333333333	1	30	11	2	0.734375
209.974609375	0.00833333333333333	1	NaN	9	2	0.5458984375
212.908203125	0.00833333333333333	1	NaN	-11	1	0.4765625
215.849609375	0.00833333333333333	1	-30	12	2	0.5029296875
218.658203125	0.00833333333333333	1	-30	11	2	0.5986328125
221.4326171875	0.00833333333333333	1	-30	-11	1	0.6884765625
224.32421875	0.00833333333333333	1	-30	-10	1	0.548828125
227.181640625	0.00833333333333333	1	NaN	-10	1	0.515625
229.8916015625	0.00833333333333333	1	30	-14	1	0.4775390625
232.81640625	0.00833333333333333	1	NaN	-9	1	0.4248046875
235.3232421875	0.00833333333333333	1	NaN	8	2	0.5341796875
238.3408203125	0.00833333333333333	1	NaN	7	2	0.8447265625
241.298828125	0.00833333333333333	1	NaN	-8	1	0.4150390625
244.041015625	0.00833333333333333	1	NaN	6	2	0.4169921875
246.482421875	0.00833333333333333	1	NaN	5	2	0.6787109375
249.6826171875	0.00833333333333333	1	30	-13	1	0.470703125
252.2734375	0.00833333333333333	1	NaN	-7	1	0.568359375
255.240234375	0.00833333333333333	1	30	-12	1	0.5615234375
258.0576171875	0.00833333333333333	1	30	-11	1	0.3759765625
260.45703125	0.00833333333333333	1	NaN	4	2	0.45703125
262.990234375	0.00833333333333333	1	-30	-9	1	0.7080078125
265.8408203125	0.00833333333333333	1	30	-10	1	0.4970703125
268.423828125	0.00833333333333333	1	-30	10	2	0.4423828125
270.865234375	0.00833333333333333	1	-30	-8	1	0.5693359375
273.6484375	0.00833333333333333	1	30	-9	1	0.5146484375
276.423828125	0.00833333333333333	1	30	10	2	0.6181640625
279.1318359375	0.00833333333333333	1	NaN	-6	1	0.5029296875
282.0322265625	0.00833333333333333	1	NaN	-5	1	0.5380859375
285.0732421875	0.00833333333333333	1	NaN	3	2	0.44921875
287.890625	0.00833333333333333	1	-30	-7	1	0.6162109375
290.8984375	0.00833333333333333	1	-30	-6	1	0.6171875
293.83984375	0.00833333333333333	1	NaN	2	2	0.6748046875
296.7646484375	0.00833333333333333	1	NaN	1	2	0.6142578125
