onset	duration	titr	surround	centre	response	rt
12.814453125	0.00833333333333333	1	-30	15	2	2.1728515625
17.2880859375	0.00833333333333333	1	NaN	15	1	0.68359375
20.396484375	0.00833333333333333	1	30	-15	2	1.0146484375
23.705078125	0.00833333333333333	1	-30	14	1	0.71484375
26.5966796875	0.00833333333333333	1	30	-16	2	0.6796875
29.4033203125	0.00833333333333333	1	-30	15	1	0.5927734375
32.24609375	0.00833333333333333	1	30	15	1	1.669921875
36.0380859375	0.00833333333333333	1	NaN	16	2	25.119140625
63.5205078125	0.00833333333333333	1	NaN	15	1	0.740234375
66.779296875	0.00833333333333333	1	NaN	16	1	0.6416015625
69.76953125	0.00833333333333333	1	NaN	17	2	1.388671875
73.654296875	0.00833333333333333	1	30	16	1	1.046875
76.8291015625	0.00833333333333333	1	30	17	1	1.0166015625
80.01171875	0.00833333333333333	1	-30	-15	1	1.6259765625
83.8955078125	0.00833333333333333	1	NaN	-15	2	0.5498046875
86.75390625	0.00833333333333333	1	-30	-14	2	0.7080078125
90.0126953125	0.00833333333333333	1	NaN	16	1	0.865234375
92.9873046875	0.00833333333333333	1	-30	-15	2	6.69921875
101.9287109375	0.00833333333333333	1	-30	-16	1	1.8779296875
106.2705078125	0.00833333333333333	1	NaN	17	2	1.423828125
110.0205078125	0.00833333333333333	1	NaN	16	1	1.6904296875
113.8525390625	0.00833333333333333	1	-30	16	1	1.8818359375
117.8701171875	0.00833333333333333	1	NaN	-16	2	0.896484375
120.8271484375	0.00833333333333333	1	-30	-15	1	1.8837890625
124.9619140625	0.00833333333333333	1	-30	17	1	0.8369140625
127.9697265625	0.00833333333333333	1	30	-17	2	0.869140625
131.2197265625	0.00833333333333333	1	30	18	1	1.099609375
134.435546875	0.00833333333333333	1	30	-18	2	0.7080078125
137.26171875	0.00833333333333333	1	-30	18	1	0.6572265625
140.2353515625	0.00833333333333333	1	-30	-14	1	29.9892578125
172.451171875	0.00833333333333333	1	30	19	1	1.9736328125
176.5361328125	0.00833333333333333	1	-30	-13	2	1.416015625
180.3271484375	0.00833333333333333	1	-30	19	1	2.2255859375
