onset	duration	titr	surround	centre	response	rt
139.5244140625	0.00833333333333333	1	-30	15	2	4.544921875
146.3154296875	0.00833333333333333	1	-30	14	2	0.7783203125
149.5322265625	0.00833333333333333	1	-30	-15	1	1.033203125
152.9248046875	0.00833333333333333	1	30	-15	1	0.6572265625
155.7734375	0.00833333333333333	1	NaN	-15	1	0.6162109375
158.5576171875	0.00833333333333333	1	30	15	2	0.81640625
161.6318359375	0.00833333333333333	1	-30	13	2	0.630859375
164.740234375	0.00833333333333333	1	NaN	-14	1	0.7939453125
167.9736328125	0.00833333333333333	1	-30	-14	1	0.8408203125
171.115234375	0.00833333333333333	1	NaN	15	2	0.6513671875
174.181640625	0.00833333333333333	1	30	14	2	0.728515625
177.064453125	0.00833333333333333	1	30	-14	2	50.2314453125
229.388671875	0.00833333333333333	1	-30	12	2	0.69921875
232.5224609375	0.00833333333333333	1	30	-15	1	0.59765625
235.21484375	0.00833333333333333	1	-30	-13	1	0.7939453125
238.0068359375	0.00833333333333333	1	NaN	-13	1	0.75390625
240.8486328125	0.00833333333333333	1	30	13	2	0.7841796875
243.8896484375	0.00833333333333333	1	-30	11	2	0.71875
246.7216796875	0.00833333333333333	1	30	12	2	0.7587890625
249.73046875	0.00833333333333333	1	-30	10	2	0.630859375
252.6650390625	0.00833333333333333	1	-30	9	2	0.5595703125
255.431640625	0.00833333333333333	1	-30	8	2	0.5771484375
258.2900390625	0.00833333333333333	1	-30	7	2	0.7509765625
261.130859375	0.00833333333333333	1	NaN	14	2	0.75
264.255859375	0.00833333333333333	1	NaN	13	2	0.8251953125
267.59765625	0.00833333333333333	1	-30	-12	1	0.828125
270.630859375	0.00833333333333333	1	-30	6	2	0.8349609375
273.48828125	0.00833333333333333	1	NaN	12	2	1.0732421875
277.0048828125	0.00833333333333333	1	30	11	2	0.7724609375
279.8310546875	0.00833333333333333	1	30	10	2	0.8505859375
282.8974609375	0.00833333333333333	1	-30	-11	1	1.376953125
286.40625	0.00833333333333333	1	30	9	2	1.251953125
289.7548828125	0.00833333333333333	1	NaN	-12	1	1.6630859375
293.580078125	0.00833333333333333	1	NaN	11	2	0.7744140625
296.5458984375	0.00833333333333333	1	30	-14	1	0.728515625
299.6552734375	0.00833333333333333	1	NaN	-11	1	0.6591796875
302.5556640625	0.00833333333333333	1	NaN	-10	1	0.7744140625
305.513671875	0.00833333333333333	1	30	-13	1	0.6650390625
308.5634765625	0.00833333333333333	1	-30	5	2	0.6787109375
311.3046875	0.00833333333333333	1	30	-12	1	0.5859375
314.2548828125	0.00833333333333333	1	NaN	10	2	0.46875
316.73828125	0.00833333333333333	1	NaN	-9	1	0.544921875
319.421875	0.00833333333333333	1	30	8	2	0.6611328125
322.4638671875	0.00833333333333333	1	NaN	-8	1	0.6435546875
325.4970703125	0.00833333333333333	1	-30	4	2	0.5546875
328.2470703125	0.00833333333333333	1	-30	3	2	0.6845703125
331.3046875	0.00833333333333333	1	-30	2	2	0.6103515625
333.98828125	0.00833333333333333	1	30	7	1	1.3037109375
337.5546875	0.00833333333333333	1	NaN	9	2	0.5693359375
340.6044921875	0.00833333333333333	1	NaN	8	2	0.4794921875
343.2294921875	0.00833333333333333	1	-30	1	2	0.669921875
346.046875	0.00833333333333333	1	NaN	-7	1	0.7490234375
349.0048828125	0.00833333333333333	1	-30	-10	1	1.8154296875
352.87109375	0.00833333333333333	1	NaN	7	2	0.5810546875
355.5048828125	0.00833333333333333	1	30	-11	1	0.587890625
358.2041015625	0.00833333333333333	1	-30	-9	1	1.0078125
361.462890625	0.00833333333333333	1	-30	-8	1	1.7412109375
365.5546875	0.00833333333333333	1	30	-10	1	0.7138671875
368.6962890625	0.00833333333333333	1	30	8	2	0.884765625
371.962890625	0.00833333333333333	1	NaN	6	2	0.833984375
375.0625	0.00833333333333333	1	-30	0	2	0.88671875
378.4296875	0.00833333333333333	1	NaN	-6	1	0.791015625
381.5546875	0.00833333333333333	1	-30	-1	2	1.0986328125
384.9794921875	0.00833333333333333	1	NaN	-5	1	0.681640625
388.095703125	0.00833333333333333	1	-30	-7	1	0.94921875
391.1875	0.00833333333333333	1	NaN	-4	1	1.689453125
395.287109375	0.00833333333333333	1	30	7	2	2.71875
400.328125	0.00833333333333333	1	30	-9	1	0.685546875
403.4873046875	0.00833333333333333	1	30	6	2	1.646484375
407.4365234375	0.00833333333333333	1	-30	-6	2	2.44140625
412.052734375	0.00833333333333333	1	-30	-2	2	2.025390625
416.51171875	0.00833333333333333	1	30	-8	1	0.7265625
419.6875	0.00833333333333333	1	-30	-3	2	0.9345703125
422.8115234375	0.00833333333333333	1	-30	-7	1	1.02734375
